CENARIO	MES	PRODUTO	CARTEIRA	CANAL	SUB_CANAL	SEGMENTO	CICLO_VIDA	VALOR	TIPO	BU	MOP	MONEY_RELEASE_SCHEMA	TYPE_FIN	PARCELAS
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		316555.52			DIGITAL_CURRENCY			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		2235746.15			TICKET			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2703595.28			ACCOUNT_MONEY			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		208325965.4			BANK_TRANSFER			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		186561654.4			CREDIT_CARD			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2148.66			DEBIT_CARD			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		620074.48			DIGITAL_CURRENCY			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		9765713.75			TICKET			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		98373211.89			ACCOUNT_MONEY			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		1312723246.0			BANK_TRANSFER			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		1822756752.0			CREDIT_CARD			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		5697.53			DEBIT_CARD			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		1147841.17			DIGITAL_CURRENCY			
ACTUAL	202601	OP - CHECKOUT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		56840565.06			TICKET			
ACTUAL	202601	OP - OTHERS				LONGTAIL		989.49			ACCOUNT_MONEY			
ACTUAL	202601	OP - OTHERS				LONGTAIL		1474.16			BANK_TRANSFER			
ACTUAL	202601	OP - OTHERS				LONGTAIL		1495.69			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS				LONGTAIL		25049.62			TICKET			
ACTUAL	202601	OP - OTHERS				SMB		90.0			ACCOUNT_MONEY			
ACTUAL	202601	OP - OTHERS				SMB		137.35			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS				SMB		3623.69			TICKET			
ACTUAL	202601	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		132.89			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		1832.93			TICKET			
ACTUAL	202601	OP - OTHERS	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS		95190.0			TICKET			
ACTUAL	202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL		8.5			TICKET			
ACTUAL	202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB		354.4			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB		1984.7			TICKET			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		112045.56			ACCOUNT_MONEY			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1025733.42			BANK_TRANSFER			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		996330.15			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		23841337.32			TICKET			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		413611.82			ACCOUNT_MONEY			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		304418.78			BANK_TRANSFER			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		4347108.93			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		24193572.6			TICKET			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		5046.79			ACCOUNT_MONEY			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		356328.25			CREDIT_CARD			
ACTUAL	202601	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		1953056.16			TICKET			
ACTUAL	202601	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL		143.88			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL		1621.0			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		37759981.2			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		18747614.58			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		23664497.73			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		10185084.38			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		307496.04			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		267325.06			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		824712.67			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		577525.19			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		22350319.03			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		9839196.31			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		52587003.76			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		18635743.37			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		6436214.65			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		3176392.42			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		6437330.63			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		2472472.88			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		47021614.73			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		6752063.34			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL		18740.98			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL		6471.31			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	HUNTING	HUNTING	SMB		1.0			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	MGM	MGM	LONGTAIL		6297633.71			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	MGM	MGM	LONGTAIL		3869835.06			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	MGM	MGM	SMB		3984032.55			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	MGM	MGM	SMB		2246438.4			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		6394.65			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		1777.4			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		13044.74			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		26114.5			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		5190070.17			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		4410392.62			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB		5068704.52			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB		4067037.97			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		46374.38			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		16619.42			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL		2017594.17			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL		1041160.7			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB		2295206.58			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB		843805.49			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL		1140371.58			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL		852291.27			DEBIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB		817182.64			CREDIT_CARD			
ACTUAL	202601	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB		598450.43			DEBIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		3012512749.0			CREDIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1822598556.0			DEBIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		8273765.0			ACCOUNT_MONEY			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3201000727.0			CREDIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2469465951.0			DEBIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		137247353.5			CREDIT_CARD			
ACTUAL	202601	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		50485376.46			DEBIT_CARD			
ACTUAL	202601	QR	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL		2013.51			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS		4796.0			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		5176247.01			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		39828262.27			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		722874.07			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		1928666.01			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		12281965.58			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		24527595.09			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		71424.11			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		46736.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		1842137.9			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		21129119.23			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		83974.15			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL		84531.55			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		1674588.9			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		16400203.05			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		44338.16			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB		11934.28			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		3.0			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		20211.5			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		23870.06			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		44057.96			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		475914.82			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		845.48			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		401.75			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		70058.12			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		793176.53			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		3726.12			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		1443.97			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		1444.8			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		129942.55			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		1103.42			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		382077.74			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		49.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		462091.9			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		5407855.65			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		17132.77			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		7950.33			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		1514899.19			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		14474923.81			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		36320.14			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		13296.49			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		11273.41			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		140483.74			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		30.0			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		976.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		404.69			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		41215.99			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		442957.16			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		3994160.5			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		13900.05			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		9287.44			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		451203.24			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		3922556.09			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		6554.71			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		1564.82			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		128869.51			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		2274870.12			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		9615998.3			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		13290.07			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		1002.98			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	LONGTAIL		318.1			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	LONGTAIL		4935.6			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	LONGTAIL		10.0			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	SMB		14074.97			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	SMB		49572.13			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	HUNTING	HUNTING	SMB		155.0			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	LANDING	LANDING	LONGTAIL		140.0			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		27876.97			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		332389.1			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		19018.29			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		11737.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		1568.0			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		114527.65			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		1.0			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		838.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		516773.31			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		5064311.12			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		20405.82			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	LONGTAIL		19573.36			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		289408.07			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		2800305.14			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		7771.23			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	MGM	MGM	SMB		2893.28			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		124.0			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		3534.35			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		653.47			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		10826.35			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		131807.68			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		453.02			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		103.19			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		7080.53			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		96632.06			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		452.95			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		70.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		104855.11			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		935960.65			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		52564.54			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		70858.34			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		53700.9			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		345612.12			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		2862.14			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		2658.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		575576.42			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		6676707.7			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		17302.79			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		30168.37			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		549566.76			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		5576520.69			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		22575.03			CREDIT_CARD			
ACTUAL	202601	QR	ACQUISITION	RESELLERS	RESELLERS	SMB		3715.91			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		195.45			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		9171.45			BANK_TRANSFER			
ACTUAL	202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		94.0			DIGITAL_CURRENCY			
ACTUAL	202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB		90.0			ACCOUNT_MONEY			
ACTUAL	202601	QR	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB		894.0			BANK_TRANSFER			
